filename,V0_LAT,V0_LON,V1_LAT,V1_LON,V2_LAT,V2_LON,V3_LAT,V3_LON,Al_Si_ratio
01_ch2_cla_l1_20240701T192018911_20240701T192026911.fits,-12.7948,-132.425,-14.1172,-132.445,-14.1285,-131.495,-12.8061,-131.48,0.08
01_ch2_cla_l1_20240701T133149195_20240701T133157195.fits,-16.6781,-129.215,-17.9933,-129.235,-18.004,-128.274,-16.6888,-128.26,0.74
01_ch2_cla_l1_20240701T175325826_20240701T175333826.fits,-74.8932,50.315,-75.9035,50.4171,-75.8755,52.8462,-74.867,52.5798,0.73
01_ch2_cla_l1_20240701T092835848_20240701T092843848.fits,13.4254,-126.622,12.064,-126.635,12.0534,-125.651,13.4147,-125.632,0.78
01_ch2_cla_l1_20240701T164901826_20240701T164909826.fits,88.8925,-21.4588,88.1291,15.5911,88.4271,39.9407,89.5544,13.3476,0.34
01_ch2_cla_l1_20240701T150145767_20240701T150153767.fits,63.2334,-129.096,61.9437,-129.125,61.9226,-127.239,63.2114,-127.129,0.78
01_ch2_cla_l1_20240701T114448112_20240701T114456112.fits,-45.696,-128.775,-46.9204,-128.817,-46.9334,-127.62,-45.7088,-127.602,0.48
01_ch2_cla_l1_20240701T170829826_20240701T170837826.fits,32.8113,-130.709,31.4631,-130.724,31.4504,-129.612,32.7984,-129.581,1.02
01_ch2_cla_l1_20240701T134117196_20240701T134125196.fits,-45.3637,-129.866,-46.5901,-129.907,-46.6034,-128.714,-45.3767,-128.696,1.15
01_ch2_cla_l1_20240701T131757195_20240701T131805195.fits,24.884,-128.651,23.5261,-128.665,23.5145,-127.619,24.8723,-127.594,1.02
01_ch2_cla_l1_20240701T094811848_20240701T094819848.fits,-45.6592,-127.674,-46.8829,-127.714,-46.8957,-126.519,-45.6718,-126.502,0.25
01_ch2_cla_l1_20240701T151849767_20240701T151857767.fits,12.0808,-129.897,10.7247,-129.911,10.7137,-128.938,12.0697,-128.918,0.81
01_ch2_cla_l1_20240701T171125826_20240701T171133826.fits,24.0341,-130.826,22.6795,-130.84,22.6676,-129.805,24.0221,-129.78,0.24
01_ch2_cla_l1_20240701T130845195_20240701T130853196.fits,52.4345,-128.262,51.1145,-128.28,51.0984,-126.816,52.4179,-126.756,0.88
01_ch2_cla_l1_20240701T093139848_20240701T093147848.fits,4.2496,-126.735,2.8958,-126.75,2.8855,-125.794,4.2393,-125.777,0.43
01_ch2_cla_l1_20240701T110648112_20240701T110656112.fits,68.5457,-126.806,67.2671,-126.843,67.2425,-124.577,68.5198,-124.416,0.55
01_ch2_cla_l1_20240701T133941196_20240701T133949196.fits,-40.4887,-129.717,-41.7327,-129.752,-41.7452,-128.629,-40.501,-128.612,1.19
01_ch2_cla_l1_20240701T154345767_20240701T154353767.fits,-63.3841,-131.912,-64.5429,-132.015,-64.5626,-130.273,-63.4031,-130.237,0.22
01_ch2_cla_l1_20240701T100203848_20240701T100211848.fits,-88.2368,-158.474,-89.4707,-160.038,-88.8809,-141.696,-88.4748,-137.578,0.5
01_ch2_cla_l1_20240701T184218911_20240701T184226911.fits,79.3741,42.9576,78.2289,43.5154,78.2714,47.1388,79.4213,46.9762,0.46
01_ch2_cla_l1_20240701T132845195_20240701T132853195.fits,-7.4545,-129.072,-8.7892,-129.09,-8.7997,-128.145,-7.4651,-128.129,0.27
01_ch2_cla_l1_20240701T195154911_20240701T195202911.fits,-68.983,48.865,-69.9774,48.9222,-69.9575,50.6018,-68.9641,50.4647,0.79
01_ch2_cla_l1_20240701T193914911_20240701T193922911.fits,-70.4421,-134.977,-71.5756,-135.167,-71.6028,-132.879,-70.4679,-132.812,0.99
01_ch2_cla_l1_20240701T145529767_20240701T145537767.fits,82.1949,-127.663,80.9675,-127.907,80.9089,-122.695,82.1274,-121.659,0.37
01_ch2_cla_l1_20240701T124837196_20240701T124845196.fits,67.4116,49.4227,66.3044,49.5448,66.3235,51.2732,67.4316,51.235,0.41
01_ch2_cla_l1_20240701T172749826_20240701T172757826.fits,-25.1894,-131.554,-26.4826,-131.579,-26.4941,-130.585,-25.2009,-130.57,0.33
01_ch2_cla_l1_20240701T090115848_20240701T090123848.fits,85.3821,41.475,84.2214,44.0283,84.3041,51.7328,85.4863,51.1405,0.95
01_ch2_cla_l1_20240701T134525195_20240701T134533195.fits,-58.0134,-130.422,-59.1918,-130.494,-59.2084,-128.993,-58.0295,-128.966,0.36
01_ch2_cla_l1_20240701T185010911_20240701T185018911.fits,77.7044,-130.397,76.4654,-130.516,76.4238,-126.958,77.6589,-126.497,0.36
01_ch2_cla_l1_20240701T184602911_20240701T184610911.fits,89.0538,-114.444,88.8266,-66.4788,88.898,-26.2521,89.6988,-64.4909,1.13
01_ch2_cla_l1_20240701T190938911_20240701T190946911.fits,19.1858,-131.969,17.8318,-131.984,17.82,-130.981,19.1739,-130.958,0.69
01_ch2_cla_l1_20240701T100619848_20240701T100627848.fits,-77.1045,54.7115,-78.1119,54.8329,-78.0814,57.6887,-77.0765,57.3411,0.71
01_ch2_cla_l1_20240701T190506911_20240701T190514911.fits,32.7528,-131.786,31.4068,-131.801,31.3938,-130.691,32.7397,-130.661,0.45
01_ch2_cla_l1_20240701T151401767_20240701T151409767.fits,26.4388,-129.714,25.0836,-129.728,25.0717,-128.672,26.4268,-128.646,0.63
01_ch2_cla_l1_20240701T113024112_20240701T113032112.fits,-2.1787,-127.909,-3.5231,-127.925,-3.5335,-126.979,-2.1891,-126.963,0.14
01_ch2_cla_l1_20240701T185354911_20240701T185402911.fits,66.404,-131.105,65.1283,-131.144,65.1042,-129.069,66.3786,-128.929,0.79
01_ch2_cla_l1_20240701T145257767_20240701T145305767.fits,89.0874,-113.583,88.6897,-118.468,88.3459,-90.3881,89.7377,-58.7531,0.73
01_ch2_cla_l1_20240701T164725826_20240701T164733826.fits,84.6267,38.5012,83.4724,40.5013,83.5496,47.2185,84.7209,46.6787,0.62
01_ch2_cla_l1_20240701T094739848_20240701T094747848.fits,-44.0322,-127.622,-45.2619,-127.66,-45.2745,-126.491,-44.0445,-126.474,1.1
01_ch2_cla_l1_20240701T153545767_20240701T153553767.fits,-38.9119,-130.773,-40.162,-130.807,-40.1746,-129.701,-38.9243,-129.685,0.55
01_ch2_cla_l1_20240701T092803848_20240701T092811848.fits,15.0201,-126.602,13.658,-126.616,13.6473,-125.625,15.0093,-125.604,0.16
01_ch2_cla_l1_20240701T105752112_20240701T105800112.fits,85.3872,40.2686,84.2287,42.8449,84.3126,50.5378,85.4927,49.9177,1.19
01_ch2_cla_l1_20240701T125517196_20240701T125525196.fits,87.7534,24.7156,86.6509,34.0341,86.8015,47.4715,87.9853,44.9258,0.26
01_ch2_cla_l1_20240701T191418911_20240701T191426911.fits,5.215,-132.157,3.866,-132.173,3.8548,-131.222,5.2036,-131.204,1.02
01_ch2_cla_l1_20240701T085715848_20240701T085723848.fits,73.1407,50.7401,72.0084,50.9552,72.0334,53.293,73.1674,53.2351,1.18
01_ch2_cla_l1_20240701T130221196_20240701T130229195.fits,71.7132,-127.734,70.4471,-127.784,70.4188,-125.208,71.683,-124.991,1.0
01_ch2_cla_l1_20240701T150329767_20240701T150337767.fits,58.0135,-129.224,56.7098,-129.247,56.6914,-127.603,57.9945,-127.523,0.91
01_ch2_cla_l1_20240701T114624112_20240701T114632112.fits,-50.5845,-128.954,-51.7906,-129.004,-51.8046,-127.713,-50.5983,-127.694,0.26
01_ch2_cla_l1_20240701T190610911_20240701T190618911.fits,29.5595,-131.83,28.2105,-131.845,28.198,-130.767,29.5468,-130.738,0.92
01_ch2_cla_l1_20240701T191002911_20240701T191010911.fits,17.9888,-131.985,16.6346,-132.0,16.6229,-131.003,17.977,-130.981,1.06
01_ch2_cla_l1_20240701T192434911_20240701T192442911.fits,-25.6599,-132.659,-26.9506,-132.684,-26.9625,-131.687,-25.6716,-131.672,0.65
01_ch2_cla_l1_20240701T133805196_20240701T133813195.fits,-35.6254,-129.589,-36.8856,-129.62,-36.8976,-128.55,-35.6372,-128.535,1.0
01_ch2_cla_l1_20240701T155825767_20240701T155833767.fits,-69.8717,51.0034,-70.8638,51.0601,-70.8441,52.8073,-69.853,52.6636,0.77
01_ch2_cla_l1_20240701T185306911_20240701T185314911.fits,68.821,-131.009,67.5529,-131.055,67.5265,-128.79,68.7932,-128.62,0.72
01_ch2_cla_l1_20240701T175149826_20240701T175157826.fits,-79.9006,50.991,-80.9273,51.2214,-80.8827,55.0741,-79.8607,54.4498,0.15
01_ch2_cla_l1_20240701T133325195_20240701T133333195.fits,-21.5017,-129.297,-22.8048,-129.319,-22.8157,-128.342,-21.5126,-128.328,0.18
01_ch2_cla_l1_20240701T150457767_20240701T150505767.fits,53.6037,-129.313,52.289,-129.333,52.2723,-127.839,53.5865,-127.775,0.81
01_ch2_cla_l1_20240701T132901195_20240701T132909196.fits,-8.2556,-129.084,-9.5887,-129.102,-9.5993,-128.156,-8.2661,-128.141,0.77
01_ch2_cla_l1_20240701T115856112_20240701T115904112.fits,-88.8634,176.411,-89.4843,88.2258,-89.6259,178.378,-89.2951,-153.015,0.55
01_ch2_cla_l1_20240701T100155848_20240701T100203848.fits,-87.8712,-152.56,-88.7347,-173.977,-89.0952,-145.34,-88.0643,-135.202,0.46
01_ch2_cla_l1_20240701T125125195_20240701T125133195.fits,76.0638,47.7533,74.9242,48.0712,74.9552,50.8815,76.0974,50.7949,1.2
01_ch2_cla_l1_20240701T165757826_20240701T165805826.fits,64.4398,-130.12,63.1559,-130.153,63.1337,-128.201,64.4166,-128.081,0.42
01_ch2_cla_l1_20240701T100907848_20240701T100908963.fits,-68.668,54.1299,-69.2863,54.1589,-69.2695,55.7407,-68.6516,55.6671,1.15
01_ch2_cla_l1_20240701T195202911_20240701T195210911.fits,-68.564,48.8425,-69.5572,48.8977,-69.5378,50.5404,-68.5455,50.4089,0.13
01_ch2_cla_l1_20240701T194410911_20240701T194418911.fits,-85.6599,-145.484,-86.698,-149.833,-86.8371,-138.343,-85.7651,-136.718,0.24
01_ch2_cla_l1_20240701T110424112_20240701T110432112.fits,75.8008,-126.445,74.5461,-126.519,74.5115,-123.331,75.7633,-122.988,0.86
01_ch2_cla_l1_20240701T154129767_20240701T154137767.fits,-56.4193,-131.441,-57.6052,-131.508,-57.6216,-130.058,-56.4353,-130.032,0.28
01_ch2_cla_l1_20240701T174845826_20240701T174853826.fits,-88.8804,167.537,-89.3734,81.7376,-89.6418,158.213,-89.3683,-163.246,0.7
01_ch2_cla_l1_20240701T152001767_20240701T152009767.fits,8.4891,-129.943,7.1351,-129.958,7.1243,-128.996,8.4782,-128.978,1.13
01_ch2_cla_l1_20240701T193106911_20240701T193114911.fits,-45.4889,-133.181,-46.7172,-133.225,-46.7315,-132.025,-45.5029,-132.006,0.58
01_ch2_cla_l1_20240701T154657767_20240701T154705767.fits,-73.2576,-133.196,-74.3762,-133.443,-74.4059,-130.815,-73.2854,-130.733,0.71
01_ch2_cla_l1_20240701T184634911_20240701T184642911.fits,88.6335,-119.892,87.4466,-125.339,87.2461,-108.689,88.2886,-92.945,1.19
01_ch2_cla_l1_20240701T171349826_20240701T171357826.fits,16.8542,-130.919,15.4985,-130.934,15.4871,-129.941,16.8427,-129.919,0.44
01_ch2_cla_l1_20240701T093515848_20240701T093523848.fits,-6.5423,-126.879,-7.8803,-126.896,-7.8905,-125.949,-6.5525,-125.934,0.97
01_ch2_cla_l1_20240701T100235848_20240701T100243848.fits,-88.745,66.9835,-89.1436,73.4776,-89.6602,113.288,-88.4678,90.6257,0.06
01_ch2_cla_l1_20240701T113248112_20240701T113256112.fits,-9.3829,-128.01,-10.7146,-128.028,-10.725,-127.08,-9.3933,-127.065,0.93
01_ch2_cla_l1_20240701T090539848_20240701T090547848.fits,82.2823,-124.624,81.0484,-124.839,80.9915,-119.535,82.2167,-118.5,0.24
01_ch2_cla_l1_20240701T140205195_20240701T140213195.fits,-69.0631,52.0194,-70.0503,52.0705,-70.0319,53.7335,-69.0456,53.6034,0.81
01_ch2_cla_l1_20240701T090907848_20240701T090915848.fits,71.784,-125.617,70.5133,-125.663,70.4855,-123.065,71.7544,-122.848,0.76
01_ch2_cla_l1_20240701T184554911_20240701T184602911.fits,89.7078,-58.7994,88.8266,-66.4788,88.898,-26.2521,89.2496,26.7034,0.88
01_ch2_cla_l1_20240701T172525826_20240701T172533826.fits,-17.9471,-131.421,-19.2587,-131.442,-19.2699,-130.479,-17.9583,-130.464,0.63
01_ch2_cla_l1_20240701T145745767_20240701T145753767.fits,75.3191,-128.567,74.0672,-128.644,74.0326,-125.56,75.2817,-125.233,1.02
01_ch2_cla_l1_20240701T130157195_20240701T130205196.fits,72.923,-127.672,71.6608,-127.728,71.6307,-125.003,72.8909,-124.756,0.1
01_ch2_cla_l1_20240701T100027848_20240701T100035848.fits,-83.4404,-134.816,-84.502,-136.417,-84.5758,-129.534,-83.5024,-129.027,0.79
01_ch2_cla_l1_20240701T110640112_20240701T110648112.fits,68.9482,-126.791,67.6709,-126.829,67.646,-124.529,68.9218,-124.362,0.41
01_ch2_cla_l1_20240701T165637826_20240701T165645826.fits,68.4652,-129.979,67.1933,-130.022,67.1678,-127.782,68.4383,-127.618,1.16
01_ch2_cla_l1_20240701T165005826_20240701T165013826.fits,88.2755,-121.81,87.08,-125.365,86.9062,-110.49,87.9958,-98.7034,0.74
01_ch2_cla_l1_20240701T171533826_20240701T171541826.fits,11.6671,-130.986,10.3127,-131.002,10.3015,-130.031,11.6559,-130.011,0.45
01_ch2_cla_l1_20240701T154113767_20240701T154121767.fits,-55.6016,-131.397,-56.7906,-131.462,-56.8067,-130.037,-55.6173,-130.012,0.92
01_ch2_cla_l1_20240701T134917195_20240701T134925195.fits,-69.9222,-131.501,-71.0527,-131.672,-71.0772,-129.456,-69.9455,-129.4,0.5
01_ch2_cla_l1_20240701T132157195_20240701T132205195.fits,12.9218,-128.8,11.5637,-128.815,11.5528,-127.836,12.9108,-127.816,0.49
01_ch2_cla_l1_20240701T152217767_20240701T152225767.fits,1.7,-130.033,0.3525,-130.049,0.3418,-129.102,1.6892,-129.085,0.06
01_ch2_cla_l1_20240701T151841767_20240701T151849767.fits,12.4797,-129.892,11.1236,-129.906,11.1126,-128.931,12.4686,-128.911,0.75
01_ch2_cla_l1_20240701T184754911_20240701T184802911.fits,84.5907,-128.697,83.377,-129.229,83.2955,-122.288,84.4915,-120.266,0.8
01_ch2_cla_l1_20240701T092931848_20240701T092939848.fits,10.6341,-126.656,9.2743,-126.67,9.2638,-125.696,10.6236,-125.678,0.97
01_ch2_cla_l1_20240701T190946911_20240701T190954911.fits,18.7868,-131.974,17.4328,-131.99,17.421,-130.988,18.7749,-130.966,0.03
01_ch2_cla_l1_20240701T113432112_20240701T113440112.fits,-14.5958,-128.089,-15.9163,-128.108,-15.9268,-127.152,-14.6062,-127.138,0.86
01_ch2_cla_l1_20240701T191130911_20240701T191138911.fits,13.5993,-132.043,12.2458,-132.059,12.2343,-131.082,13.5878,-131.061,0.8
01_ch2_cla_l1_20240701T093147848_20240701T093155848.fits,3.8506,-126.741,2.497,-126.755,2.4866,-125.8,3.8402,-125.783,0.91
01_ch2_cla_l1_20240701T190722911_20240701T190730911.fits,25.9683,-131.878,24.6165,-131.894,24.6043,-130.846,25.9559,-130.82,0.96
01_ch2_cla_l1_20240701T151409767_20240701T151417767.fits,26.04,-129.719,24.6844,-129.733,24.6726,-128.68,26.028,-128.654,0.11
01_ch2_cla_l1_20240701T115736112_20240701T115744112.fits,-85.1066,-138.852,-86.1513,-141.936,-86.2585,-132.17,-85.1907,-131.15,0.31
01_ch2_cla_l1_20240701T115104112_20240701T115112112.fits,-64.9146,-129.815,-66.0639,-129.926,-66.0837,-128.105,-64.9336,-128.068,0.74
01_ch2_cla_l1_20240701T094451848_20240701T094459848.fits,-35.5118,-127.391,-36.7725,-127.422,-36.784,-126.354,-35.5233,-126.339,0.88
01_ch2_cla_l1_20240701T131957195_20240701T132005195.fits,18.9036,-128.726,17.5445,-128.74,17.5333,-127.732,18.8923,-127.711,1.13
01_ch2_cla_l1_20240701T095243848_20240701T095251848.fits,-59.5451,-128.298,-60.7146,-128.375,-60.7312,-126.822,-59.5612,-126.795,0.04
01_ch2_cla_l1_20240701T133053196_20240701T133101196.fits,-13.868,-129.169,-15.1898,-129.189,-15.2004,-128.235,-13.8786,-128.22,1.19
01_ch2_cla_l1_20240701T165557826_20240701T165605826.fits,70.4802,-129.892,69.2147,-129.941,69.187,-127.514,70.4508,-127.318,0.83
01_ch2_cla_l1_20240701T154937767_20240701T154945767.fits,-81.5079,-136.469,-82.5882,-137.441,-82.6473,-132.215,-81.5596,-131.892,0.27
01_ch2_cla_l1_20240701T193258911_20240701T193306911.fits,-51.1884,-133.405,-52.3963,-133.46,-52.4119,-132.148,-51.2037,-132.125,0.6
01_ch2_cla_l1_20240701T184426911_20240701T184434911.fits,85.8572,33.7975,84.7121,37.0552,84.8103,45.3787,85.9835,44.4533,0.93
01_ch2_cla_l1_20240701T145521767_20240701T145529767.fits,82.6,-127.561,81.374,-127.829,81.3128,-122.386,82.5289,-121.247,0.97
01_ch2_cla_l1_20240701T132357195_20240701T132405196.fits,6.9363,-128.877,5.5823,-128.892,5.5716,-127.932,6.9256,-127.914,0.83
01_ch2_cla_l1_20240701T131053196_20240701T131101195.fits,46.034,-128.367,44.7009,-128.383,44.6865,-127.07,46.0192,-127.023,0.8
01_ch2_cla_l1_20240701T172741826_20240701T172749826.fits,-24.7867,-131.547,-26.0805,-131.571,-26.092,-130.579,-24.7981,-130.564,0.53
01_ch2_cla_l1_20240701T134133195_20240701T134141195.fits,-46.1772,-129.893,-47.4006,-129.936,-47.4141,-128.729,-46.1903,-128.711,0.22
01_ch2_cla_l1_20240701T153721767_20240701T153729767.fits,-43.7825,-130.916,-45.0154,-130.956,-45.0287,-129.786,-43.7955,-129.768,1.05
01_ch2_cla_l1_20240701T091043848_20240701T091051848.fits,66.9545,-125.794,65.6686,-125.826,65.6457,-123.682,66.9304,-123.541,0.05
01_ch2_cla_l1_20240701T192626911_20240701T192634911.fits,-31.3072,-132.781,-32.5824,-132.81,-32.5947,-131.775,-31.3194,-131.76,0.46
01_ch2_cla_l1_20240701T090651848_20240701T090659848.fits,78.6429,-125.16,77.3957,-125.265,77.3544,-121.412,78.5972,-120.898,0.37
01_ch2_cla_l1_20240701T185058911_20240701T185106911.fits,75.2784,-130.629,74.0311,-130.715,73.9954,-127.655,75.2398,-127.323,0.38
01_ch2_cla_l1_20240701T125701196_20240701T125709196.fits,87.8879,-121.953,86.6835,-124.259,86.5338,-110.892,87.6603,-102.042,0.6
01_ch2_cla_l1_20240701T111304112_20240701T111312112.fits,49.6941,-127.233,48.3659,-127.249,48.3507,-125.853,49.6785,-125.8,0.21
01_ch2_cla_l1_20240701T111536112_20240701T111544112.fits,42.1019,-127.346,40.7598,-127.36,40.7463,-126.116,42.0882,-126.076,0.01
01_ch2_cla_l1_20240701T155609767_20240701T155617767.fits,-76.983,51.5647,-77.9976,51.6966,-77.9653,54.5618,-76.9532,54.2041,0.78
01_ch2_cla_l1_20240701T164541826_20240701T164549826.fits,79.3411,44.1381,78.1941,44.6853,78.2356,48.307,79.3872,48.1536,0.64
01_ch2_cla_l1_20240701T144833767_20240701T144841767.fits,77.7189,46.0372,76.5752,46.4482,76.6108,49.6187,77.7578,49.5055,0.31
01_ch2_cla_l1_20240701T194522911_20240701T194530911.fits,-88.839,107.704,-88.9821,128.333,-89.6062,112.335,-88.9953,141.496,0.53
01_ch2_cla_l1_20240701T134605195_20240701T134613196.fits,-60.0615,-130.55,-61.2317,-130.632,-61.2492,-129.051,-60.0784,-129.022,0.43
01_ch2_cla_l1_20240701T112920112_20240701T112928112.fits,1.0189,-127.866,-0.33,-127.881,-0.3405,-126.932,1.0084,-126.916,0.93
01_ch2_cla_l1_20240701T192954911_20240701T193002911.fits,-41.8332,-133.06,-43.0742,-133.099,-43.0879,-131.955,-41.8466,-131.937,1.01
01_ch2_cla_l1_20240701T114808112_20240701T114816112.fits,-55.8944,-129.197,-57.0798,-129.261,-57.0954,-127.832,-55.9096,-127.809,1.17
01_ch2_cla_l1_20240701T105632112_20240701T105640112.fits,81.3417,46.2875,80.1833,47.0809,80.2315,51.5115,81.3964,51.3162,0.86
01_ch2_cla_l1_20240701T114440112_20240701T114448112.fits,-45.2892,-128.762,-46.5151,-128.803,-46.5281,-127.612,-45.302,-127.595,1.08
01_ch2_cla_l1_20240701T170821826_20240701T170829826.fits,33.2103,-130.704,31.8627,-130.719,31.85,-129.602,33.1974,-129.571,0.67
01_ch2_cla_l1_20240701T130045196_20240701T130053195.fits,76.5557,-127.431,75.3058,-127.517,75.2691,-124.189,76.5157,-123.807,0.81
01_ch2_cla_l1_20240701T094859848_20240701T094907848.fits,-48.1022,-127.757,-49.3166,-127.802,-49.3299,-126.564,-48.1152,-126.546,0.09
01_ch2_cla_l1_20240701T164909826_20240701T164917826.fits,89.7326,-51.0656,88.4493,7.1137,88.8267,36.6322,89.2184,29.9663,0.28
01_ch2_cla_l1_20240701T132045196_20240701T132053196.fits,16.511,-128.756,15.1523,-128.77,15.1412,-127.775,16.4999,-127.754,1.09
01_ch2_cla_l1_20240701T173205826_20240701T173213826.fits,-38.1176,-131.851,-39.3707,-131.885,-39.3835,-130.788,-38.1302,-130.771,0.83
01_ch2_cla_l1_20240701T173437826_20240701T173445826.fits,-45.8301,-132.087,-47.0566,-132.131,-47.0706,-130.927,-45.8438,-130.908,0.18
01_ch2_cla_l1_20240701T192842911_20240701T192850911.fits,-38.1837,-132.954,-39.4371,-132.988,-39.4502,-131.89,-38.1967,-131.873,0.78
01_ch2_cla_l1_20240701T105552112_20240701T105600112.fits,79.3,47.5912,78.1475,48.1195,78.187,51.7544,79.3438,51.6209,0.77
01_ch2_cla_l1_20240701T150313767_20240701T150321767.fits,58.816,-129.206,57.5141,-129.23,57.4954,-127.554,58.7966,-127.47,0.73
01_ch2_cla_l1_20240701T133141195_20240701T133149195.fits,-16.2764,-129.208,-17.5926,-129.228,-17.6033,-128.269,-16.2871,-128.254,0.69
01_ch2_cla_l1_20240701T170957826_20240701T171005826.fits,28.4223,-130.768,27.0701,-130.783,27.0579,-129.712,28.4098,-129.685,0.01
01_ch2_cla_l1_20240701T114752112_20240701T114800112.fits,-55.0767,-129.155,-56.2653,-129.217,-56.2805,-127.812,-55.0916,-127.789,0.33
01_ch2_cla_l1_20240701T150545767_20240701T150553767.fits,51.2008,-129.357,49.8807,-129.375,49.8647,-127.948,51.1845,-127.891,0.71
01_ch2_cla_l1_20240701T114048112_20240701T114056112.fits,-33.5272,-128.443,-34.7943,-128.471,-34.8058,-127.421,-33.5386,-127.406,0.26
01_ch2_cla_l1_20240701T164853826_20240701T164901826.fits,88.7016,-4.1158,87.7802,21.5047,88.0243,41.907,89.1876,30.6169,0.74
01_ch2_cla_l1_20240701T192418911_20240701T192426911.fits,-24.8536,-132.643,-26.1471,-132.668,-26.159,-131.675,-24.8653,-131.66,1.1
01_ch2_cla_l1_20240701T085739848_20240701T085747848.fits,74.3745,50.4613,73.2375,50.7115,73.2644,53.2335,74.4034,53.1675,1.19
01_ch2_cla_l1_20240701T091803848_20240701T091811848.fits,44.9229,-126.227,43.583,-126.241,43.5692,-124.943,44.9087,-124.9,0.41
01_ch2_cla_l1_20240701T191434911_20240701T191442911.fits,4.4157,-132.168,3.0679,-132.184,3.0566,-131.235,4.4044,-131.217,1.19
01_ch2_cla_l1_20240701T125829195_20240701T125837196.fits,83.433,-126.33,82.2079,-126.647,82.1415,-120.64,83.3545,-119.24,0.42
01_ch2_cla_l1_20240701T133901195_20240701T133909195.fits,-38.4609,-129.661,-39.7119,-129.694,-39.7241,-128.595,-38.473,-128.579,0.58
01_ch2_cla_l1_20240701T193610911_20240701T193618911.fits,-60.9972,-133.964,-62.168,-134.055,-62.1874,-132.424,-61.016,-132.39,0.1
01_ch2_cla_l1_20240701T192002911_20240701T192010911.fits,-11.9925,-132.412,-13.3165,-132.432,-13.3279,-131.484,-12.0038,-131.468,1.12
01_ch2_cla_l1_20240701T153329767_20240701T153337767.fits,-32.0316,-130.602,-33.3041,-130.631,-33.316,-129.592,-32.0433,-129.576,0.08
01_ch2_cla_l1_20240701T194306911_20240701T194314911.fits,-82.3901,-139.678,-83.4681,-140.953,-83.5388,-135.021,-82.451,-134.57,0.06
01_ch2_cla_l1_20240701T144825767_20240701T144833767.fits,77.3088,46.1963,76.1666,46.5821,76.2011,49.6535,77.3465,49.5464,0.95
01_ch2_cla_l1_20240701T155201767_20240701T155209767.fits,-88.9836,157.774,-89.0265,133.844,-89.6592,121.892,-88.6407,-175.309,0.31
01_ch2_cla_l1_20240701T164149826_20240701T164157826.fits,67.4054,47.1933,66.3011,47.3179,66.3208,49.0383,67.4261,48.9973,0.6
